textPayload,insertId,resource.type,resource.labels.task_name,resource.labels.job_id,resource.labels.project_id,timestamp,severity,logName,receiveTimestamp,jsonPayload.pathname,jsonPayload.created,jsonPayload.lineno,jsonPayload.message,jsonPayload.levelname,"labels.""compute.googleapis.com/zone""","labels.""ml.googleapis.com/job_id/log_area""","labels.""compute.googleapis.com/resource_name""","labels.""ml.googleapis.com/trial_id""","labels.""compute.googleapis.com/resource_id"""
,tz6dxify40jva,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T15:55:01.839584112Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T15:55:07.002457134Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559404501.839584,48,test RMSE = 1.02,INFO,us-east1-c,tensorflow,cmle-training-839322900676537513,499,5319322508726313427
,1ndlxw1fzfztv3,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T15:33:32.174335002Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T15:33:35.456500890Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559403212.174335,48,test RMSE = 1.01,INFO,us-east1-c,tensorflow,cmle-training-13865918600687280792,496,2003096869854455006
,16gm83bg11wpitz,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T15:06:08.263065099Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T15:06:14.060797337Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559401568.263065,48,test RMSE = 1.67,INFO,us-east1-c,tensorflow,cmle-training-4770793019257251884,492,4986211987779169576
,1e7004fzak8v0,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T14:59:12.861043930Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T14:59:16.380740561Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559401152.861044,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-13559097182872753082,491,4234236782744382669
,1n41x28fvs7pz6,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T14:52:03.791681051Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T14:52:07.529575514Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559400723.791681,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-2392594435799686350,490,8250309359471373971
,aa1af5fzg5db9,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T14:45:41.681221008Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T14:45:46.871687085Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559400341.681221,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-6183733621921079841,489,7890379370510888983
,1hu8lt8g119g7hd,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T14:31:47.290771961Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T14:31:52.598062982Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559399507.290772,48,test RMSE = 1.13,INFO,us-east1-c,tensorflow,cmle-training-5936236546090457891,487,1104762807303222623
,55yog121a1so,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T14:17:46.016688108Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T14:17:49.864961943Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559398666.016688,48,test RMSE = 1.12,INFO,us-east1-c,tensorflow,cmle-training-13830790517691063084,485,3489289999631726210
,1lpoxx6g11pqpr1,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T14:10:44.923634052Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T14:10:48.326837Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559398244.923634,48,test RMSE = 1.02,INFO,us-east1-c,tensorflow,cmle-training-210927797837697079,484,513508091688335395
,ldbjzvfv58uwq,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T13:38:08.060255050Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T13:38:14.200831731Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559396288.060255,48,test RMSE = 1.39,INFO,us-east1-c,tensorflow,cmle-training-14195445091135750983,480,8696388828952248780
,sb2vh8fv83cwh,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T13:17:09.027044057Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T13:17:12.096536518Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559395029.027044,48,test RMSE = 1.18,INFO,us-east1-c,tensorflow,cmle-training-145320466548816707,477,7492858015299650772
,d1rvpog10vifb7,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T13:10:06.204185009Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T13:10:11.466059166Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559394606.204185,48,test RMSE = 1.61,INFO,us-east1-c,tensorflow,cmle-training-8669311461630891436,476,2192132334900201080
,p9g5iqfbikde8,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T13:02:49.883244991Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T13:02:54.218344486Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559394169.883245,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-17057695407531713578,475,9023490170961250363
,16tnfuop62c,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T12:35:13.232065916Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T12:35:15.249300982Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559392513.232066,48,test RMSE = 1.67,INFO,us-east1-c,tensorflow,cmle-training-1670311201985356708,471,4817972908999560841
,31yuxyfukyr6y,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T12:28:10.570667028Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T12:28:15.655052835Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559392090.570667,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-3068796226693323654,470,7217888711451594799
,lnmenufudbbc8,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T12:07:08.401506900Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T12:07:11.820728255Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559390828.401507,48,test RMSE = 1.49,INFO,us-east1-c,tensorflow,cmle-training-16734531568871134549,467,376466568720144184
,1qpktflg10s5m5x,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T11:53:20.290772914Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T11:53:25.498267778Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559390000.290773,48,test RMSE = 1.62,INFO,us-east1-c,tensorflow,cmle-training-16653254187484076494,465,8784497136682129532
,1wjd7y3fx6suzj,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T11:15:42.772835016Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T11:15:45.624107888Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559387742.772835,48,test RMSE = 1.04,INFO,us-east1-c,tensorflow,cmle-training-11206477887390148592,460,6077199320948400979
,q3hqfvfjnyrvj,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T11:08:34.026015996Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T11:08:36.920474132Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559387314.026016,48,test RMSE = 1.93,INFO,us-east1-c,tensorflow,cmle-training-12926256245217178272,459,8129717612786475766
,1doh13ffhsh3we,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T11:01:30.669147014Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T11:01:34.753760773Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559386890.669147,48,test RMSE = 1.16,INFO,us-east1-c,tensorflow,cmle-training-17067206159420857740,458,5596735176519443610
,z8r8okftnbivh,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T10:54:22.673161983Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T10:54:26.045953437Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559386462.673162,48,test RMSE = 1.00,INFO,us-east1-c,tensorflow,cmle-training-8767037981105456552,457,1118724599226295869
,4q4bdzfts3016,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T10:47:30.884547948Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T10:47:34.356480042Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559386050.884548,48,test RMSE = 1.02,INFO,us-east1-c,tensorflow,cmle-training-10891958392314803394,456,3428548905684429249
,1988z0ffzpqu4s,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T10:40:37.809498071Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T10:40:42.996696395Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559385637.809498,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-938413075395854745,455,8719613031381724003
,dbuxndfyuootg,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T10:26:09.743568897Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T10:26:13.355106189Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559384769.743569,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-1257982126223627969,453,7837601068620967111
,1y7l5tqfzeo8ku,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T10:19:16.287944078Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T10:19:19.726415247Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559384356.287944,48,test RMSE = 1.10,INFO,us-east1-c,tensorflow,cmle-training-5837996657097129291,452,3917065297749601897
,1mtokr8fcanoyp,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T10:12:09.773122072Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T10:12:12.966297634Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559383929.773122,48,test RMSE = 1.00,INFO,us-east1-c,tensorflow,cmle-training-478538976355113785,451,4645966774534139914
,16giwa0fzm9n68,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T09:50:52.962152004Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T09:50:56.046109983Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559382652.962152,48,test RMSE = 1.02,INFO,us-east1-c,tensorflow,cmle-training-9471910703910643805,448,6330445698120546102
,vd2ek8ft5w9qz,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T09:22:52.866157054Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T09:22:58.104904189Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559380972.866157,48,test RMSE = 1.54,INFO,us-east1-c,tensorflow,cmle-training-4643528554037191246,444,3541760348071656925
,wh3lnzfyuk1du,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T09:08:58.702286005Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T09:09:04.246817820Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559380138.702286,48,test RMSE = 1.13,INFO,us-east1-c,tensorflow,cmle-training-12185818047741878085,442,4011592215059988801
,9pxqiwfyv6vik,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T09:00:00.586721897Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T09:00:04.763491291Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559379600.586722,48,test RMSE = 1.02,INFO,us-east1-c,tensorflow,cmle-training-18235785076881267295,441,2518328542616322821
,1vzhk1ufsnsss7,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T08:52:27.858218908Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T08:52:31.462925569Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559379147.858219,48,test RMSE = 1.27,INFO,us-east1-c,tensorflow,cmle-training-2429544288155096461,440,1336831525372527303
,1w9dgj7fsq6616,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T08:45:22.381709098Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T08:45:25.876056936Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559378722.381709,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-12939028259699063673,439,6404175292862006376
,o54gqhewxk8p,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T08:38:10.201152086Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T08:38:16.069736941Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559378290.201152,48,test RMSE = 1.76,INFO,us-east1-c,tensorflow,cmle-training-2658889679033413780,438,2771022007173613111
,170gnn9fw4s6pv,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T08:30:51.540503025Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T08:30:55.789875833Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559377851.540503,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-8985692002259850986,437,8216198020536961531
,1r9kltwfw2l3ew,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T08:16:36.099031925Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T08:16:39.709777375Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559376996.099032,48,test RMSE = 1.11,INFO,us-east1-c,tensorflow,cmle-training-7722318768200608170,435,554161447498648865
,1dyja7afxsvrz7,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T07:55:15.425879001Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T07:55:18.254146695Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559375715.425879,48,test RMSE = 1.54,INFO,us-east1-c,tensorflow,cmle-training-15932117590899498830,432,9112458245244424232
,1ca4rirfx6mr22,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T07:48:11.123862028Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T07:48:11.766999938Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559375291.123862,48,test RMSE = 1.04,INFO,us-east1-c,tensorflow,cmle-training-9001112023832712112,431,417666845665891279
,15cu2q1fy87ank,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T07:41:14.574162960Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T07:41:19.817198933Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559374874.574163,48,test RMSE = 1.04,INFO,us-east1-c,tensorflow,cmle-training-4849285816830904400,430,3228752443028247952
,3m6iohfy527g7,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-06-01T07:34:16.514908075Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-06-01T07:34:21.739932360Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559374456.514908,48,test RMSE = 1.10,INFO,us-east1-c,tensorflow,cmle-training-15153344495024860816,429,7092146508704749363
